1215.400024,0.000000,0.000000,-0.000323,-0.000799,-0.002714,0.002228,-0.009634,-0.000318,0.014851,-0.064227,-0.002117,
1313.524048,0.000000,0.000000,-0.000813,-0.001593,-0.005390,0.005358,-0.025251,-0.000286,0.025820,-0.125521,-0.000494,
1413.588013,0.000000,0.000000,-0.000903,-0.002494,-0.008028,0.010477,-0.047591,-0.001242,0.042731,-0.190775,-0.006536,
1513.458984,0.000000,0.000000,-0.001246,-0.003257,-0.010707,0.017432,-0.076850,-0.002009,0.060613,-0.258648,-0.007292,
1613.548950,0.000000,0.000000,-0.001551,-0.004068,-0.013407,0.025384,-0.112292,-0.002752,0.073217,-0.322499,-0.007390,
1713.505005,0.000000,0.000000,-0.001845,-0.004866,-0.016126,0.035578,-0.154889,-0.003453,0.092364,-0.391479,-0.007135,
1812.916992,0.000000,0.000000,-0.002158,-0.005696,-0.018753,0.047600,-0.204174,-0.004030,0.110936,-0.459063,-0.006224,
1913.401001,0.000000,0.000000,-0.002504,-0.006502,-0.021359,0.061148,-0.259953,-0.004914,0.127298,-0.524878,-0.007971,
2013.480957,0.000000,0.000000,-0.002781,-0.007286,-0.024042,0.077085,-0.322907,-0.005709,0.148682,-0.594653,-0.007952,
2113.045898,0.000000,0.000000,-0.003163,-0.008103,-0.026679,0.094655,-0.392711,-0.006764,0.166693,-0.663580,-0.009685,
2212.945068,0.000000,0.000000,-0.003415,-0.008906,-0.029295,0.114217,-0.469352,-0.007961,0.185976,-0.732128,-0.011209,
2319.385010,0.000000,0.000000,-0.003752,-0.009664,-0.031926,0.136099,-0.553004,-0.009343,0.207874,-0.801725,-0.012953,
2412.645996,0.000000,0.000000,-0.004043,-0.010500,-0.034619,0.159937,-0.643420,-0.010823,0.228210,-0.870014,-0.014184,
2513.010010,0.000000,0.000000,-0.004363,-0.011240,-0.037283,0.185863,-0.740886,-0.012575,0.248912,-0.939783,-0.016407,
2612.547119,0.000000,0.000000,-0.004716,-0.011962,-0.039978,0.214171,-0.845573,-0.014472,0.271687,-1.011174,-0.018112,
2712.664062,0.000000,0.000000,-0.005036,-0.012806,-0.042656,0.244584,-0.957274,-0.016480,0.293317,-1.081730,-0.019427,
2813.180908,0.000000,0.000000,-0.005328,-0.013594,-0.045293,0.277283,-1.076141,-0.018561,0.315764,-1.153019,-0.020346,
2912.506104,0.000000,0.000000,-0.005706,-0.014332,-0.047935,0.312535,-1.202166,-0.020828,0.340267,-1.224507,-0.021900,
3013.294922,0.000000,0.000000,-0.006045,-0.015095,-0.050573,0.350108,-1.335377,-0.023204,0.363913,-1.296244,-0.023136,
3112.466064,0.000000,0.000000,-0.006381,-0.015910,-0.053246,0.390205,-1.475902,-0.025886,0.388614,-1.368917,-0.025591,
3212.622070,0.000000,0.000000,-0.006668,-0.016694,-0.055920,0.432925,-1.623793,-0.028526,0.414342,-1.442248,-0.026132,
3312.552002,0.000000,0.000000,-0.006967,-0.017441,-0.058606,0.478223,-1.778958,-0.031322,0.440099,-1.515182,-0.027353,
3413.039062,0.000000,0.000000,-0.007275,-0.018188,-0.061263,0.526245,-1.941646,-0.034094,0.466844,-1.589643,-0.027598,
3512.381104,0.000000,0.000000,-0.007635,-0.018988,-0.063961,0.576944,-2.111723,-0.037121,0.493610,-1.663732,-0.029374,
3612.460938,0.000000,0.000000,-0.007964,-0.019781,-0.066621,0.630475,-2.289294,-0.040347,0.521412,-1.738380,-0.031302,
