12/11/21    17:13:53
21015.384766,0.422399,0.788178,0.001207,-0.001164,-0.350085,0.282357,0.526962,-0.010376,0.013786,0.014588,0.000000,
21114.566406,0.422399,0.788178,0.002362,-0.002346,-0.347620,0.283335,0.528535,-0.018677,0.012969,0.014821,0.000000,
21214.144531,0.422399,0.788178,0.003514,-0.003574,-0.345175,0.283951,0.530369,-0.077118,0.011581,0.015539,0.000000,
21314.371094,0.422399,0.788178,0.004780,-0.004764,-0.342703,0.284683,0.532197,0.015137,0.010712,0.016098,0.000000,
21414.144531,0.422399,0.788178,0.005841,-0.005922,-0.340278,0.285382,0.534170,0.088928,0.009953,0.016839,0.000000,
21514.023438,0.422399,0.788178,0.006889,-0.007050,-0.337826,0.286003,0.536283,0.095642,0.009190,0.017713,0.000000,
21614.339844,0.422399,0.788178,0.008047,-0.008219,-0.335369,0.286638,0.538498,0.049225,0.008609,0.018619,0.000000,
21713.898438,0.422399,0.788178,0.009123,-0.009346,-0.332930,0.287268,0.540877,0.063873,0.008138,0.019675,0.000000,
21814.312500,0.422399,0.788178,0.010249,-0.010508,-0.330467,0.410522,0.764023,0.023804,0.037892,0.010068,0.000000,
21913.867188,0.422399,0.788178,0.011434,-0.011690,-0.328053,0.414249,0.765665,-0.060547,0.037763,0.011363,0.000000,
22014.470703,0.422399,0.788178,0.012610,-0.012896,-0.325632,0.417902,0.767505,-0.075714,0.037513,0.012800,0.000000,
22121.603516,0.422399,0.788178,0.013736,-0.014059,-0.323126,0.421542,0.769549,0.016235,0.037285,0.014356,0.000000,
22213.988281,0.422399,0.788178,0.015417,-0.015267,-0.320736,0.425222,0.771931,0.089813,0.037186,0.016286,0.000000,
22313.939453,0.422399,0.788178,0.017000,-0.016585,-0.318319,0.429455,0.774077,0.200989,0.038236,0.017342,0.000000,
22413.945312,0.422399,0.788178,0.018057,-0.017747,-0.315842,0.432869,0.777014,0.289917,0.037401,0.019796,0.000000,
22514.076172,0.422399,0.788178,0.019239,-0.018904,-0.313401,0.436865,0.779923,0.256439,0.037922,0.021692,0.000000,
22613.679688,0.422399,0.788178,0.020196,-0.020038,-0.310933,0.441210,0.782911,0.229645,0.039050,0.023361,0.000000,
22713.830078,0.422399,0.788178,0.021249,-0.021201,-0.308471,0.445013,0.786525,0.208221,0.038841,0.025967,0.000000,
22813.843750,0.000000,0.788178,0.022355,-0.022493,-0.306065,0.036167,0.787363,0.243408,0.097610,0.002747,0.000000,
22913.761719,0.000000,0.788178,0.023570,-0.023672,-0.303599,0.046558,0.788738,0.271545,0.098895,0.004992,0.000000,
23013.800781,0.000000,0.788178,0.024700,-0.024974,-0.301103,0.056661,0.790454,0.294067,0.099332,0.007474,0.000000,
23113.380859,0.000000,0.788178,0.025601,-0.026052,-0.298749,0.067194,0.792453,0.155640,0.100553,0.010026,0.000000,
23214.347656,0.000000,0.788178,0.026458,-0.027198,-0.296197,0.077967,0.794752,0.149017,0.102017,0.012669,0.000000,
23313.859375,0.000000,0.788178,0.027410,-0.028356,-0.293622,0.088472,0.797541,0.143707,0.102636,0.015775,0.000000,
23413.765625,0.000000,0.788178,0.028376,-0.029475,-0.291158,0.099512,0.800479,0.139465,0.104220,0.018549,0.000000,
23513.742188,0.000000,0.788178,0.029350,-0.030640,-0.288714,0.110543,0.804010,0.136078,0.105461,0.021967,0.000000,
23613.673828,0.000000,0.788178,0.030666,-0.031841,-0.286227,0.121692,0.807896,0.185669,0.106690,0.025412,0.000000,
23713.572266,0.000000,0.788178,0.031836,-0.033049,-0.283687,0.133427,0.811995,0.225342,0.108866,0.028589,0.000000,
23814.343750,0.000000,0.788178,0.032944,-0.034285,-0.281234,0.009521,0.789167,0.257080,0.075190,0.002212,0.000000,
23913.400391,0.000000,0.788178,0.034128,-0.035524,-0.278776,0.017998,0.791100,0.230164,0.077144,0.005702,0.000000,
24013.796875,0.000000,0.788178,0.035228,-0.036640,-0.276362,0.026763,0.793411,0.156830,0.079287,0.009253,0.000000,
