12/11/21    20:53:18
21016.003906,0.000000,0.000000,0.001639,-0.000224,-0.350170,0.001907,-0.000335,-0.129120,0.018654,-0.000149,0.000000,
21114.640625,0.000000,1.182267,0.003204,-0.000473,-0.347839,0.003061,0.103142,-0.284210,0.015080,0.001132,0.000000,
21214.103516,0.000000,1.182267,0.004790,-0.000691,-0.345483,0.004900,0.102962,-0.251862,0.015755,0.000533,0.000000,
21314.367188,0.000000,1.182267,0.006478,-0.000929,-0.343119,0.006815,0.102776,-0.191620,0.016447,0.000045,0.000000,
21414.548828,0.000000,1.182267,0.008073,-0.001090,-0.340786,0.008807,0.102654,-0.282410,0.017155,-0.000213,0.000000,
21514.007812,0.000000,1.182267,0.009636,-0.001264,-0.338421,0.010949,0.102594,-0.320160,0.018027,-0.000290,0.000000,
21614.847656,0.000000,1.182267,0.011145,-0.001467,-0.335975,0.013135,0.102623,-0.298065,0.018808,-0.000171,0.000000,
21714.431641,0.000000,1.182267,0.012681,-0.001649,-0.333641,0.015376,0.102714,-0.193726,0.019542,0.000048,0.000000,
21814.259766,0.000000,1.182267,0.014200,-0.001904,-0.331319,0.017702,0.102888,-0.196899,0.020301,0.000393,0.000000,
21914.384766,0.000000,1.182267,0.015674,-0.002090,-0.328911,0.020146,0.103207,-0.199432,0.021144,0.000964,0.000000,
22014.044922,0.000000,1.182267,0.017242,-0.002171,-0.326542,0.022701,0.103651,-0.201477,0.022043,0.001672,0.000000,
22121.195312,0.000000,1.182267,0.018653,-0.002305,-0.324173,0.017296,0.276056,-0.151306,0.016736,0.012634,0.000000,
22213.816406,0.000000,1.182267,0.020099,-0.002474,-0.321716,0.019412,0.277789,-0.111176,0.017637,0.013592,0.000000,
22313.945312,0.000000,1.182267,0.021585,-0.002603,-0.319331,0.021608,0.279694,-0.079071,0.018519,0.014704,0.000000,
22414.193359,0.000000,1.182267,0.023086,-0.002796,-0.316839,0.023912,0.281779,-0.053406,0.019441,0.015957,0.000000,
22513.904297,0.000000,1.182267,0.024489,-0.002924,-0.314388,0.026248,0.284071,-0.084656,0.020239,0.017377,0.000000,
22614.160156,0.000000,1.182267,0.025842,-0.003074,-0.311935,0.028727,0.286556,-0.109650,0.021169,0.018901,0.000000,
22714.000000,0.000000,1.182267,0.027221,-0.003245,-0.309420,0.031285,0.289254,-0.129639,0.022068,0.020550,0.000000,
22814.152344,0.000000,1.182267,0.028529,-0.003365,-0.306924,0.033901,0.292226,-0.197968,0.022903,0.022420,0.000000,
22913.935547,0.000000,1.182267,0.029862,-0.003506,-0.304469,0.036620,0.295447,-0.113647,0.023777,0.024416,0.000000,
23014.083984,0.000000,1.182267,0.031241,-0.003723,-0.301970,0.039427,0.298862,-0.081055,0.024652,0.026401,0.000000,
23113.927734,0.000000,1.970445,0.032511,-0.003896,-0.299421,0.047395,0.697386,-0.020111,0.043532,0.047872,0.000000,
23214.347656,0.000000,1.970445,0.033751,-0.004085,-0.296921,0.052167,0.703309,-0.006226,0.044386,0.050188,0.000000,
23313.740234,0.000000,1.970445,0.034986,-0.004209,-0.294397,0.057037,0.709526,0.039764,0.045266,0.052632,0.000000,
23413.792969,0.000000,1.970445,0.036171,-0.004306,-0.291850,0.061972,0.716073,0.041687,0.046100,0.055250,0.000000,
23514.113281,0.000000,1.970445,0.037320,-0.004446,-0.289270,0.066998,0.722889,-0.008575,0.046948,0.057884,0.000000,
23614.160156,0.000000,1.970445,0.038537,-0.004528,-0.286655,0.072109,0.730048,-0.048798,0.047797,0.060680,0.000000,
23714.015625,0.000000,1.970445,0.039674,-0.004725,-0.284110,0.077266,0.737572,-0.029175,0.048566,0.063648,0.000000,
23813.960938,0.000000,1.970445,0.040795,-0.004681,-0.281528,0.082723,0.745423,-0.065277,0.049791,0.066680,0.000000,
23914.115234,0.000000,1.970445,0.042011,-0.004809,-0.278995,0.088291,0.753684,-0.042358,0.050991,0.069928,0.000000,
24014.083984,0.000000,1.970445,0.043024,-0.004963,-0.276308,0.093882,0.762274,-0.024017,0.051995,0.073186,0.000000,
24114.683594,-0.422399,1.970445,0.044084,-0.004976,-0.273742,-0.072163,1.097629,-0.009338,0.019474,0.069688,0.000000,
24214.023438,-0.422399,1.970445,0.045082,-0.005099,-0.271062,-0.069853,1.106386,-0.049408,0.020215,0.073334,0.000000,
24314.599609,-0.422399,1.970445,0.046110,-0.005300,-0.268390,-0.067536,1.115451,-0.081451,0.020817,0.076867,0.000000,
24413.830078,-0.422399,1.970445,0.047116,-0.005336,-0.265787,-0.064914,1.124805,-0.107086,0.021919,0.080267,0.000000,
24513.908203,-0.422399,1.970445,0.047977,-0.005424,-0.263030,-0.062462,1.134789,-0.127594,0.022449,0.084257,0.000000,
24614.347656,-0.422399,1.970445,0.048999,-0.005515,-0.260381,-0.059746,1.144984,-0.057343,0.023411,0.087867,0.000000,
24714.300781,-0.422399,1.970445,0.049767,-0.005571,-0.257658,-0.057048,1.155671,-0.001129,0.024138,0.091743,0.000000,
24814.039062,-0.422399,1.970445,0.050529,-0.005594,-0.254890,-0.054342,1.166841,-0.042816,0.024734,0.095812,0.000000,
24914.404297,-0.422399,1.970445,0.051361,-0.005644,-0.252130,-0.051347,1.178349,-0.076172,0.025797,0.099741,0.000000,
25014.027344,-0.422399,1.970445,0.052057,-0.005744,-0.249399,-0.048480,1.190469,-0.016205,0.026384,0.104119,0.000000,
25114.160156,-0.422399,2.758622,0.052744,-0.005686,-0.246636,-0.164745,1.667597,0.031769,0.020972,0.098807,0.000000,
25213.476562,-0.422399,2.758622,0.053422,-0.005770,-0.243839,-0.162278,1.679581,0.105042,0.021727,0.103098,0.000000,
25313.863281,-0.422399,2.758622,0.054069,-0.005851,-0.241037,-0.159850,1.692082,0.163666,0.022248,0.107566,0.000000,
25414.212891,-0.422399,2.758622,0.054626,-0.005873,-0.238276,-0.157249,1.704955,0.175659,0.023015,0.111882,0.000000,
25513.492188,-0.422399,2.758622,0.055122,-0.006006,-0.235511,-0.154686,1.718418,0.272461,0.023548,0.116521,0.000000,
25613.808594,-0.422399,2.758622,0.055692,-0.005972,-0.232728,-0.151950,1.732260,0.349915,0.024324,0.120988,0.000000,
25713.896484,-0.422399,2.758622,0.056156,-0.005979,-0.229889,-0.149234,1.746568,0.376984,0.024903,0.125493,0.000000,
25813.863281,-0.422399,2.758622,0.056557,-0.005987,-0.227060,-0.146475,1.761430,0.346313,0.025452,0.130210,0.000000,
25914.050781,-0.422399,2.758622,0.057012,-0.005953,-0.224215,-0.143531,1.776670,0.321777,0.026265,0.134735,0.000000,
26013.851562,-0.422399,2.758622,0.057381,-0.005998,-0.221388,-0.140709,1.792475,0.389343,0.026663,0.139491,0.000000,
26113.892578,-0.422399,2.758622,0.057661,-0.005910,-0.218602,-0.239682,2.076438,0.443420,0.011456,0.101109,0.000000,
26213.507812,-0.422399,2.758622,0.057982,-0.005941,-0.215824,-0.238390,2.088926,0.486664,0.011755,0.105958,0.000000,
26314.048828,-0.422399,2.758622,0.058252,-0.005943,-0.213057,-0.236964,2.101828,0.434082,0.012266,0.110661,0.000000,
26413.716797,-0.422399,2.758622,0.058279,-0.005827,-0.210271,-0.235451,2.115391,0.444336,0.012849,0.115754,0.000000,
26514.212891,-0.422399,2.758622,0.058363,-0.005737,-0.207397,-0.233868,2.129295,0.400208,0.013457,0.120502,0.000000,
26613.996094,-0.422399,2.758622,0.058210,-0.005804,-0.204583,-0.232425,2.143807,0.364899,0.013655,0.125523,0.000000,
26713.392578,-0.422399,2.758622,0.058236,-0.005760,-0.201832,-0.230900,2.158680,0.250000,0.013980,0.130256,0.000000,
26814.027344,-0.422399,2.758622,0.058359,-0.005728,-0.199000,-0.229166,2.174047,0.279633,0.014666,0.135032,0.000000,
26913.833984,-0.422399,2.758622,0.058051,-0.005739,-0.196146,-0.227639,2.189988,0.268433,0.014790,0.140003,0.000000,
27013.759766,-0.422399,2.758622,0.058113,-0.005637,-0.193308,-0.225833,2.206218,0.172821,0.015456,0.144551,0.000000,
27114.154297,-0.422399,2.758622,0.057884,-0.005687,-0.190541,-0.286316,2.352696,0.096344,0.017862,0.092016,0.000000,
27214.058594,-0.422399,2.758622,0.057755,-0.005685,-0.187698,-0.284325,2.364217,0.156708,0.018279,0.096746,0.000000,
27313.484375,-0.422399,2.758622,0.057556,-0.005444,-0.184918,-0.282233,2.376197,0.170105,0.018818,0.101446,0.000000,
